2101,慢_N,(SLOW_N),姆指、食指伸直，掌心向內，慢慢由上往下移。
2102,慢_S,(SLOW_S),姆指、食指伸直，掌心向外，慢慢由下往上移。
2103,慢條斯理,(LEISURELY),五指彎曲，姆指與其他四指平行在口前往旁移動。
2104,摔倒_A,(FALL DOWN_A),姆指、小指伸直，小指點在在另一手手心後，手背貼於手心。
2105,摔倒_B,(FALL DOWN_B),食指、中指伸直點在另一手手心後，手背貼於手心。
2106,撤職_A,(DISMISS SOMEBODY FROM OFFICE_A),一手姆指伸直，另一手五指伸直併攏， 以手刀碰姆指後向外劃。
2107,撤職_B,(DISMISS SOMEBODY FROM OFFICE_B),一手姆指、中指捏起其餘伸直，在另一手手心向外彈開。
2108,旗子,(FLAG),一手掌心朝內，橫放在另一手食指伸直的指尖上前後擺動。
2109,榮耀,(GLORY),手握拳放於臉前，然後打開成五指伸直。
2110,槍,(GUN),姆指及食指伸直，同時彎起成捲曲。
2111,槌子,(HAMMER),手握拳做拿槌子敲打狀。
2112,歌,(SONG),五指微彎，在口前向旁邊成波浪形送出。此打法與「歌曲」相同。
2113,歌仔戲,(TAIWANESE OPERA),雙手的姆指及中指捏起其餘伸直，同時向外動。
2114,歌曲,(SONG),五指微彎，在口前向旁邊成波浪形送出。此打法與「歌」相同。
2115,演講_N,(SPEECH_N),一手手心朝上不動，另一手五指伸直，其小指側重複點於手心。
2116,演講_S,(SPEECH_S),一手手心朝上不動，另一手四指指尖重複點於手心。
2117,漂亮_N,(BEAUTIFUL_N),食指和姆指伸直，繞臉一圈後食指點於嘴角。
2118,漂亮_S,(BEAUTIFUL_S),手掌心朝內，在嘴前重複左右晃動。
2119,漢堡,(HAMBURGER),雙手五指捲曲放於口前。
2120,滿,(FULL (FILLED)),一手握拳平放，另一手在其上方一擦。
2121,漸減,(DECREASE),姆指、食指慢慢合成兩指捏緊。
2122,漸增,(INCREASE),姆指、食指從捏緊慢慢開成兩指微彎。
2123,熊,(BEAR),一手五指伸直先在嘴前上下動後，兩手五指捲曲，在身前輪流向前抓。
2124,熄燈,(TURN OFF THE LIGHT),雙手掌心朝下，五指合起成彎曲且指尖接觸。
2125,監獄,(JAIL),囚禁+地方。
2126,睡_A,(SLEEP_A),雙手合掌貼於一邊臉頰並側頭。
2127,睡_B,(SLEEP_B),手貼於一邊臉頰並側頭。
2128,睡_C,(SLEEP_C),姆指和小指伸直，置於鼻上並側頭。
2129,碩士,(MASTER DEGREE),石頭+博士
2130,福利,(WELFARE),手摩擦下巴。
2131,種,(PLANT),一手姆指伸直向下，直立在另一手手掌心上。
2132,種類,(VARIETY),一手垂直放在另一手掌心上，由掌根向手指處切動。
2133,稱,(MEASURE),雙手拇指和食指相觸成一圓圈，手心朝下，輪流上下移動。
2134,稱呼,(CALL),姆指和食指捲曲，在嘴前向外動。
2135,端午節,(DRAGON BOAT FESTIVAL),粽子_N+號碼_A。
2136,管子,(PIPE),雙手拇指及食指捏起左右拉開。
2137,管理_A,(MANAGE_A),負責_B+整理
2138,管理_B,(MANAGE_B),檢查+負責_B
2139,算,(COUNT),一手指尖朝下，在另一手手心上前後擺動。
2140,算了,(LET IT BE),一手掌心向上，另一手內指尖由其上劃出後再作拍掌動作。
2141,算盤,(ABACUS),一手掌心朝上，另一手姆指及食指在上重複搓動如撥算盤狀。
2142,粽子_N,(RICE TAMALE_N),一手姆指、中指及無名指捏起，另一手食指於上繞圈。
2143,粽子_S,(RICE TAMALE_S),雙手姆指及食指伸直，一手不動，另一手繞一圈後兩手指尖相碰。
2144,精神,(SPIRIT),雙手微彎掌心朝下，放於腰處，同時往內翻轉成掌心朝內。
2145,綠,(GREEN),食指在口前重複彎起。
2146,緊,(CONSTRAIN),一手姆指伸直不動，另一手拇指和食指相觸成一圓圈，套在拇指上並用力將其包住。
2147,緊張,(NERVOUS),一手食指伸直重複敲另一手手背。
2148,網,(NET),雙手四指伸直在身前相疊，再分別左右往下拉開。
2149,罰,(PENALIZE),一手姆指伸直朝上，另一手姆指伸直朝其用力一動。
2150,聞_A,(SMELL_A),五指張開自身前拉至鼻前成五指捏緊狀。
2151,聞_B,(SMELL_B),食指和中指伸直往鼻子靠近。
2152,腿,(LEG),手拍大腿。
2153,與眾不同,(UNIQUE),一手五指張開伸直手心朝下，另一手食指伸直由下插出。
2154,舞弊,(EMBEZZLEMENT),拇指食指捏起成圈，其餘伸直重複在另一手手肘處往下動。
2155,蓋章,(AFFIX ONE'S SEAL),一手握拳打在另一手手掌心上。
2156,蒼蠅,(FLY (NOUN)),一手姆指、小指伸直，先點於另一手手背，再由五指伸直張開快速握起。
2157,蜜蜂,(BEE),雙手食指點於嘴巴兩側，拇指、中指捏起，同時向外彈開。
2158,蜻蜓,(DRAGONFLY),雙手姆指、食指及中指伸直，姆指相觸，食指及中指上下擺動。
2159,蜘蛛,(SPIDER),雙手五指捲曲姆指相碰，其餘四指重複彎起。
2160,語言,(LANGUAGE),食指及小指伸直，掌心朝內，其餘捏住在口前往外拉。
2161,認識_A,(KNOW_A),拳頭輕拍胸前。
2162,認識_B,(KNOW_B),臉+認識_A。
2163,誤會_A,(MISUNDERSTAND_A),一手食指伸直橫放眼前，另一手食指伸直從其下向外動。
2164,誤會_B,(MISUNDERSTAND_B),雙手五指彎曲在眼前交換位置並同時合起。
2165,說,(SPEAK),食指伸直，在口前前後晃動。此打法與「說話_A」相同。
2166,說話_A,(SPEAK_A),食指伸直，在口前前後晃動。此打法與「說」相同。
2167,說話_B,(SPEAK_B),五指伸直放於口前重複擺動。
2168,豪華,(LUXURIOUS),五指彎曲且姆指與其他四指相對成平行，置於口前並橫向移動。
2169,趕不及,(NOT ENOUGH TIME),姆指與食指伸直，大姆指頂另一手手心後往上一轉。
2170,趕路,(HURRY ON ONE'S WAY),雙手拇指、食指和中指伸直相對，往前移動同時上下稍稍晃動。
2171,輕,(LIGHT (WEIGHTLESS)),雙手掌心向上橫放胸前，重複微微上下撥動幾下。
2172,輕而易舉_A,(EASILY_A),一手五指伸直放身前不動，另一手食指伸直向下劃過其手心。
2173,輕而易舉_B,(EASILY_B),一手手心朝上，放口前噴氣一次。
2174,輕而易舉_C,(EASILY_C),一手五指伸直手心朝上放身前不動，另一手食指伸直點一下嘴角後再點於其手心。
2175,辣_N,(SPICY_N),手放於口前，食指重複彎起。
2176,辣_S,(SPICY_S),五指捲曲，在口前重複左右移動。
2177,遠,(FAR),雙手食指和姆指指尖相觸成圈，雙手指圈碰觸後，再向左右拉開。
2178,遠視,(FAR-SIGHTEDNESS),一手姆指與食指捏緊放在眼前，另一手也是姆指食指捏緊，從眼前向外拉遠。
2179,酸_A,(SOUR_A),小指伸直觸口角，臉部皺眉。
2180,酸_B,(SOUR_B),雙手食指和姆指彎曲相對，從口角處向旁一拉。
2181,銀,(SILVER),拇指及食指捏起放口前。
2182,銀行,(BANK),雙手姆指和食指成圈狀，其餘三指指尖相觸，合成三角形。
2183,障礙,(OBSTACLE),五指伸直，中指彎曲觸額頭 。
2184,需要_N,(WANT_N),食指和姆指捏喉嚨，其餘手指緊閉。
2185,需要_S,(WANT_S),雙手指尖相觸，掌心向內平放在身體前，再向內拉。
2186,領帶,(NECKTIE),雙手食指和姆指彎曲相對，一上一下放於身上，在上之手再往上移至領口。
2187,領袖,(LEADER),姆指伸直向上高舉。
2188,領導,(LEAD),一手掌心朝下，跟著另一手伸直的姆指往側邊移動。
2189,颱風,(TYPHOON),一手姆指及食指捏起，另一手姆指及食指捲曲在其上繞圈動。
2190,餃子,(DUMPLING),一手五指彎曲捏起，另一手拇指、食指在上捏起。
2191,餅乾,(COOKIE),姆指和食指捲曲放於嘴角兩旁。
2192,骯髒,(DIRTY),食指伸直在鼻側重複往上擦。
2193,鳳梨_N,(PINEAPPLE_N),兩手握拳分別放在額頭及下巴同時打開成五指張開。
2194,鳳梨_S,(PINEAPPLE_S),一手五指捲曲掌心朝下不動，另一手背於其上來回翻動。
2195,鼻子,(NOSE),食指觸鼻尖。
2196,億,(HUNDRED MILLION),食指與拇指交叉，在身前由上往下動。
2197,價值,(VALUE),一手姆指和食指伸直，另一手姆指和食指指尖捏起成圈在其旁重複上下動。
2198,劇_A,(DRAMA_A),雙手掌心朝內輪流於胸前往下拉。
2199,劇_B,(DRAMA_B),雙手掌心相對輪流於胸前往下拉。
2200,劍,(SWORD),兩手食指和中指伸直併攏，重複來回相碰。
2201,厲害_A,(SKILLFUL_A),雙手五指捲曲，一手在臉旁，一手在胸前，用力繞一圈。
2202,厲害_B,(SKILLFUL_B),手握拳用力縮起。
2203,嘮叨,(TALKATIVE),一手姆指及食指彎曲相對，在口前向下拉出。
2204,嘴巴,(MOUTH),食指在口前繞圈。
2205,增加,(ADD),雙手握拳，一手掌心向內，另一手在其上翻轉做倒東西狀。
2206,寬_A,(SPACIOUS_A),雙手五指伸直相對，在胸前往左右拉開。
2207,寬_B,(SPACIOUS_B),雙手握拳，手臂往左右張開。
2208,寬大_A,(SPACIOUS_A),雙手五指伸直相對，在胸前往左右拉開。
2209,寬大_B,(SPACIOUS_B),雙手握拳，手臂往左右張開。
2210,寬敞_A,(SPACIOUS_A),雙手五指伸直相對，在胸前往左右拉開。
2211,寬敞_B,(SPACIOUS_B),雙手握拳，手臂往左右張開。
2212,寫,(WRITE),姆指和食指指尖相接成圈，其餘手指彎曲，在另一手掌心上，做寫字狀。
2213,寫單據,(WRITE RECEIPT),一手拇指食指捏起，在另一手手心上快速劃過。
2214,廢話_A,(NONSENSE WORDS_A),說話_A+沒有用_A。
2215,廢話_B,(NONSENSE WORDS_B),演講_N+沒有用_A。
2216,廢話_C,(NONSENSE WORDS_C),說話_B+沒有用_A。
2217,廚房,(KITCHEN),煮+地方。
2218,廟,(TEMPLE),雙手食指、中指伸直先相碰再往左右拉開，同時手指彎起成捲曲。
2219,廣,(BROAD),掌心向下，在身體前畫一個平面的大圓形。此打法與「廣場」相同。
2220,廣場,(SQUARE),掌心向下，在身體前畫一個平面的大圓形。此打法與「廣」相同。
2221,影子_A,(SHADOW_A),雙手姆指及小指伸直，雙手小指尖相碰後，其中一手向下倒。
2222,影子_B,(SHADOW_B),黑+影響。
2223,影片,(MOVIE),雙手掌心朝內一前一後放於身前，上下交替擺動。
2224,影印_A,(PHOTOCOPY_A),一手掌心向上，另一手張開於其下方往下拉並合起。
2225,影印_B,(PHOTOCOPY_B),一手掌心向下，另一手張開於其下方往下拉並合起。
2226,影響,(AFFECT),手碰另一手拇指後，往斜前方微微抖動。
2227,德國,(GERMANY),姆指、食指和小指伸直，放於鼻前。
2228,慶祝_A,(CELEBRATE_A),雙手先碰胸後向上動。
2229,慶祝_B,(CELEBRATE_B),雙手五指捏起在胸前相碰後再向上打開成五指伸直。
2230,憂傷,(GRIEF),手在臉前向下拉並合起成五指彎曲。
2231,憤怒_A,(ANGRY_A),雙手食指伸直在太陽穴旁往上動。
2232,憤怒_B,(ANGRY_B),雙手五指捲曲碰胸後向上拉起。
2233,摩天輪,(FERRIS WHEELS),雙手姆指小指伸直相對繞圈。
2234,摩托車,(MOTORCYCLE),雙手握拳，掌心朝下，右拳重複前後轉動。
2235,撞球,(BILLIARDS),一手拇指及食指交叉，另一手握拳前後動如推杆狀。
2236,撲克牌_A,(POKER_A),一手在另一手手心重複拉回，作洗牌狀。
2237,撲克牌_B,(POKER_B),一手五指彎曲且指尖接觸放身前不動，另一手姆指及食指重複向外動，如發牌狀。
2238,撲滿,(MONEY BOX),一手拇指、食指捏起放進另一手虎口內。
2239,播放帶_A,(MAGNETIC  TAPE_A),雙手食指伸直朝下繞圈。
2240,播放帶_B,(MAGNETIC TAPE_B),雙手食指伸直朝前繞圈。
2242,敵人,(ENEMY),雙手小指相對，同時相向用力一動。
2243,數學,(MATH),雙手手心平行向上，四指輪流收起
2244,暫時,(TEMPORARY),短+時間_A。
2245,暫停,(CESSATION),短+停。
2246,樣子,(SITUATION),雙手掌心向外，由左到右劃一半圓形。
2247,標會,(BID),一手中指點另一向上掌心後相拍
2248,標準,(STANDARD),雙手姆指和食指交叉成十字，一上一下擺在身前。
2249,模仿,(IMITATE),一手拇指伸直不動，另一手從其後向後拉並合起成五指彎曲。
2250,樓,(FLOOR),雙手指尖重複相互碰觸，並由下而上移動。
2251,歐,(EUROPE),食指在眼前重複彎起成捲曲。
2252,澎湖,(PENGHU),手在口前重複上下輕動。
2253,熟練,(SKILLED),食指及姆指伸直，向下動後再同時食指收起。
2254,熱,(HOT),雙手攤開，食指、中指和無名指於太陽穴處重複拍打並往下移動。
2255,熱鬧_A,(BUSTLING_A),雙手掌心相對輪流前後動，同時手指擺動。
2256,熱鬧_B,(BUSTLING_B),雙手掌心相對分別一前一後往反向動。
2257,熨斗,(FLAT-IRON),一手手心朝下不動，另一手握拳在其手臂來回動。
2258,獎狀,(AWARD),雙手姆指接觸交叉，其他手指伸直擺動。
2259,瘦,(THIN (NOT FAT)),雙手貼頰往下動。
2260,盤子,(DISH),雙手姆指、食指捲曲放於身前不動。
2261,窮,(POOR),姆指伸直放於下巴。
2262,範圍,(RANGE),一手五指伸直併攏，手心朝內置於胸前不動，另一手食指伸直在其內重複畫圈。
2263,練習,(PRACTICE),雙手握拳，掌心朝內，重複敲胸部。
2264,緣分,(FATE),綠+分。
2265,線,(LINE),雙手食指、中指及無名指捲曲，姆指及小指捏住，雙手姆指和小指相碰後往左右拉開。
2266,罵_A,(SCOLD_A),一手五指捲曲朝另一手姆指重複動。
2267,罵_B,(SCOLD_B),一手五指捲曲在口前重複搖晃。
2268,罷工,(GO ON STRIKE),做+封閉。
2269,蓮霧,(WAX APPLE),拇指及食指在鼻前往下打開。
2270,蔥,(GREEN ONION),雙手五指捏起成圈，兩手在口前相疊，再重複打開。
2271,蝴蝶,(BUTTERFLY),雙手五指伸直，姆指相觸，其餘指頭上下擺動。
2272,蝦,(SHRIMP),一手食指捲曲在另一手手背上，重複跳動並伸直。
2273,蝸牛_A,(SNAIL_A),一手食指及中指伸直重複擺動，另一手五指彎曲放其手背不動。
2274,蝸牛_B,(SNAIL_B),一手姆指及小指伸直，手腕轉動，另一手五指彎曲放其手背不動。
2275,衛生,(HYGIENE),一手掌心朝內，另一手食指及中指捲曲重複碰其手背。
2276,衛生紙,(TISSUE),手抓鼻後再雙手食指伸直，在身前劃方形。
2277,衝突,(CONFLICT),雙手拇指及小指伸直，由兩旁向中間相碰。
2278,複雜,(COMPLICATED),五指捲曲，食指觸太陽穴，轉動手腕。
2279,請,(PLEASE),姆指貼在掌心內，其餘四指伸直，放在額頭前。
2280,請求,(BEG),雙手重複摩擦。
2281,請客,(INVITE),一手姆指伸直放在另一手掌心上一起向內拉。
2282,課,(COURSE),一手拇指和食指相觸成一圓圈，另一手在其手腕下握拳，掌心朝下，兩手交叉往內拉。
2283,調查,(INVESTIGATE),食指和中指捲曲，掌心朝內，在眼前繞圈。
2284,調配,(MIX),雙手姆指、小指伸直輪流向下合起成兩指捏起。
2285,誰,(WHO),姆指伸直，其餘四指指背貼臉頰。
2286,豬_N,(PIG_N),姆指和小指伸直，放於鼻前。
2287,豬_S,(PIG_S),手在下巴處繞圈動。
2288,賠本,(LOSE MONEY),雙手拇指、食指捏起在身前同時向外打開成五指伸直。
2289,賠錢,(COMPENSATE),一手四指與拇指平行相對，從腰間拉出放另一手手心上。
2290,賠償,(COMPENSATE),一手四指與拇指平行相對，從腰間拉出放另一手手心上。
2291,賣,(SELL),右手食指和拇指在胸前相觸成一圈﹔左手在右手下方且掌心向上，較近身體。兩手同時移動，右手向後左手向前。
2292,躺,(LIE DOWN),一手姆指及小指伸直，手背放於另一手手心上。
2293,輪流,(TAKE TURNS),一手五指伸直，另一手食指輪流指五指 。
2294,遷居_A,(MOVE  HOUSE_A),雙手五指伸直指尖相碰後一起向旁邊移動。
2295,遷居_B,(MOVE HOUSE_B),一手五指伸直斜放身前不動，另一手五指捲曲向旁拉。
2296,鄰居,(NEIGHBOR),房子+處。
2297,鄭,(CHENG (SURNAME)),右手掌心向下，在頭上劃圓圈。
2298,醋,(VINEGAR),酸_A+倒。
2299,靠,(LEAN),雙手姆指伸直向上，一手貼於另一手。
2300,鞋子_N,(SHOE_N),一手五指捲曲，另一手五指伸直，插入其中。
2301,鞋子_S,(SHOE_S),雙手握拳，雙手手腕輕敲。
2302,養_A,(FEED_A),一手姆指伸直不動，另一手掌心朝上，以指尖重複觸碰姆指。
2303,養_B,(FEED_B),一手食指中指捲曲，對著另一手姆指重複彈開。
2304,餓,(HUNGRY),雙手掌心向內彎，輕壓肚子。
2305,駕駛,(DRIVE),雙手握拳，輪流上下動如開車狀。
2306,髮,(HAIR),食指和姆指捏頭髮。
2307,壁虎,(GECKO),一手不動，另一手姆指、食指及中指在其手心往上動。
2308,學生,(STUDENT),雙手手掌心朝內相靠，兩手向外拉開成姆指和小指伸直，其餘緊閉。
2309,學生證,(STUDENT'S ID CARD),學生+證明。
2310,學徒_A,(APPRENTICE_A),跪+學習。
2311,學徒_B,(APPRENTICE_B),跪+練習。
2312,學校,(SCHOOL),左手傾斜，右手由裡向外繞一圈成房子狀。
2313,學習,(LEARN),一手拇指伸直不動，另一手從其後向後拉並合起成五指彎曲。
2315,導演,(DIRECT A PLAY),雙手掌心朝外輪流重複往外推。
2316,懊悔_N,(REGRET_N),手在鼻前合起成五指彎曲且指尖接觸。
2317,懊悔_S,(REGRET_S),五指伸直拍頭。
2318,戰爭,(WAR),雙手五指伸直張開，雙手手指相碰且前後交錯晃動。
2319,擅長,(BE GOOD AT),手在口前向旁快速一動。
2320,擁擠,(CROWDED),雙手指背相靠，左右移動。
2321,擋,(BLOCK),一手五指伸直手心朝外，另一手五指指尖點在其手心同時向外一動。
2322,操縱,(CONTROL_B),一手姆指伸直，另一手握拳在其上繞圈動，同時姆指也跟著繞圈。
2323,擔心,(WORRIED),拇指和食指捏起成圈，在另一手手掌心上，雙手一起上下動。
2324,擔任,(BE RESPONSIBLE FOR_B),雙手五指捲曲分別放在左右肩上。
2325,整天_A,(ALL DAY_A),雙手姆指及食指伸直，食指朝上向下轉成食指朝下。
2326,整天_B,(ALL DAY_B),食指從另一手手臂處畫弧，手背打在另一手掌心。
2327,整理,(ARRANGE),雙手指尖向前，掌心相對，由一側移到另外一側。
2328,曉得_N,(KNOW_N),手在胸前向下輕擦數次。
2329,曉得_S,(KNOW_S),手握拳輕拍胸前。
2330,橘子,(ORANGE),一手五指捲曲，另一手對其作剝皮狀。
2331,樹,(TREE),一手五指伸直，中指向內縮，手臂向上伸直，手肘放在另一手手背上搖晃手腕。
2332,樹枝,(BRANCHES OF A TREE),雙手食指伸直在身前重複左右拉開。
2333,橄欖球,(RUGBY),雙手先左右拉開並合起如橄欖球狀，再雙手相疊左右動。
2334,橡皮擦,(ERASER),一手在另一手手心上來回擦動。
2335,橋,(BRIDGE),雙手姆指、食指和中指伸直，在身前往後做一弧形動作。
2336,機車,(MOTORCYCLE),雙手握拳，掌心朝下，雙手轉動。
2337,機車行照,(DRIVING PERMIT),機車+行+證明。
2338,機車駕照,(MOTORCYCLE DRIVING LICENSE),機車+證明。
2339,機場,(AIRPORT),飛機+處。
2340,機器,(MACHINE),雙手掌心向內，五指捲曲 ，相插由上到下搖動。
2341,歷史,(HISTORY),雙手姆指和小指伸直，掌心相對，分別往上下拉開。
2342,濃,(STRONG (DENSE)),姆指食指捏緊慢慢開成兩指微彎。
2343,澳洲_A,(AUSTRALIA_A),雙手拇指中指相觸，在胸前上下跳動並彈開。
2344,澳洲_B,(AUSTRALIA_B),拇指和中指、無名指捏起，食指和小指伸直，在另一手掌心往前跳動。
2345,澳洲_C,(AUSTRALIA_C),奶_S+州。
2346,燈,(LIGHT),五指指尖捏起成圈後往下打開。
2347,燕子,(SWALLOW),姆指、食指和中指伸直在身前左右揮動。
2348,燙_A,(HOT TO THETOUCH_A),一手碰另一手手背處，迅速往旁甩出。
2349,燙_B,(HOT TO THE TOUCH_B),五指捲曲在胸前重複上下動。
2350,燙衣服,(IRON CLOTHES),一手手心朝下不動，另一手握拳在其手臂來回動。
2351,獨立,(INDEPENDENT),自己_N+站。
2352,窺視_A,(PEEK_A),姆指及食指捲曲放於眼邊，食指重複彎起。
2353,窺視_B,(PEEK_B),食指和中指伸直交叉放於眼前。
2354,糖果_A,(CANDY_A),兩手姆指食指捏緊，同時向外轉開如打開糖果包裝。
2355,糖果_B,(CANDY_B),糖_S+糖果_A。
2356,糖果_C,(CANDY_C),糖_N+糖果_A。
2357,縣,(COUNTY),一手掌心朝下橫放於身前，另一手四指彎曲在其手背上向外劃半圈。
2358,膩_A,(BORED WITH_A),五指張開，姆指碰胸前往下畫。
2359,膩_B,(BORED WITH_B),姆指伸直碰胸後向下拉。
2360,興趣_N,(LIKE_N),食指和姆指指尖接觸成圈，其餘緊閉，在口邊重複向下劃。
2361,興趣_S,(LIKE_S),食指和姆指捏喉嚨，其餘緊閉。
2362,蕃茄_A,(TOMATO_A),五指捲曲來回摩擦另一手手臂。
2363,蕃茄_B,(TOMATO_B),紅_S+蕃茄_A。
2364,蕃茄醬,(KETCHUP),蕃茄_A+倒。
2365,蕃薯,(SWEET POTATO),地_B+瓜。
2366,螃蟹_A,(CRAB_A),雙手食指、中指伸直，在身前重複併攏。
2367,螃蟹_B,(CRAB_B),雙手食指、中指伸直，姆指指尖相接，橫向移動且重複併攏。
2368,螞蟻_A,(ANT_A),糖_S+蟲。
2369,螞蟻_B,(ANT_B),黑+蟲。
2370,螢火蟲,(FIREFLY),一手小指捲曲重複彎動，一手五指捏起在其下重複打開。
2371,褲子,(PANTS),雙手在腿的二側往下動。
2372,親戚,(RELATIVES),一手橫放胸前，另一手食指和姆指捏起，在其手背重複往上擦動。
2373,親臨,(VISIT PERSONALLY),雙手食指伸直作”人”字狀向內移動。
2374,貓,(CAT),食指和姆指捏起，在臉頰處重複繞圈動。
2375,輸,(LOSE),手觸鼻再往下移。
2376,辦,(DO),雙手握拳，重複上下對敲。
2377,辦公,(OFFICIAL WORKING),一手拇指、食指捏起在另一手臂上作寫字狀。
2379,辦公室_A,(OFFICE_A),寫+室
2380,辦公室_B,(OFFICE_B),做+室
2381,辦公室_C,(OFFICE_C),辦公+處
2382,辦法,(METHOD),雙手指尖向前，掌心相對，由一側移到另外一側。
2383,遵從,(OBEY),雙手食指、姆指伸直，同時往左下拉並捏起。
2384,遵照,(OBEY),雙手食指、姆指伸直，同時往左下拉並捏起。
2385,選,(CHOOSE),一手掌心向內，指尖向上；另一手中指和姆指分別在其五指上拉出。此打法與「選擇」相同。
2386,選擇,(CHOOSE),一手掌心向內，指尖向上；另一手中指和姆指分別在其五指上拉出。此打法與「選」相同。
2387,遲到_A,(ARRIVE LATE_A),一手姆指、食指伸直，畫一弧形點在另一手手心。
2388,遲到_B,(ARRIVE LATE_B),來+慢_N。
2389,遺失,(LOSE),雙手張開在胸前交叉並握起拳頭。
2390,遺傳,(INHERIT),一手姆指伸直，另一手五指捲曲且捏起朝其移動且變成五指伸直。
2391,遺漏,(LACK),拇指、食指捏起碰另一手手背後，向下打開。
2392,醒,(WAKE UP),雙手姆指與食指先捏起之後在眼前張開。
2393,錯,(MISTAKE),食指和中指交叉，在鼻旁向前彈開，其餘緊閉。此打法與「錯誤」相同。
2394,錯誤,(MISTAKE),食指和中指交叉，在鼻旁向前彈開，其餘緊閉。此打法與「錯」相同。
2395,錢,(MONEY),食指和姆指指尖接觸成圈，其餘放鬆伸直。
2396,鋼琴,(PIANO),雙手五指伸直張開朝下，作彈鋼琴狀。
2397,錄音,(SOUND RECORDING),播放帶_A+記錄_B。
2398,錄音帶_A,(TAPE_A),記錄_B+播放帶。
2399,錄音帶_B,(TAPE_B),播放帶_A+片。
2400,錄影_A,(FILM_A (VERB)),一手握拳，另一手拇指、食指(及中指)伸直放於其上左右動。同「拍攝_A」。
2401,錄影_B,(FILM_B (VERB)),一手拇指、食指(及中指)伸直，另一手向內五指收起。同「拍攝_B」。
2402,錄影_C,(FILM_C (VERB)),一手拇指、食指(及中指)伸直，另一手握拳在旁繞圈。同「拍攝_C」。
2403,錄影帶_A,(VIDEO TAPE_A),五指彎曲且拇指與其他四指平行在另一手下向前動。
2404,錄影帶_B,(VIDEO TAPE_B),電視+錄影帶_A。
2405,隨便,(WHATEVER),雙手食指伸直輪流輕敲胸前。
2406,隨意,(WHATEVER),雙手食指伸直輪流輕敲胸前。
2407,雕刻,(CARVE),一手姆指伸直，另一手食指及中指伸直併攏重複碰姆指指背。
2408,頭,(HEAD),手輕拍頭部。
2409,頭暈,(DIZZY),五指捏起於額頭前繞圈。
2410,頭髮,(HAIR),食指和姆指捏頭髮。
2411,餐廳_A,(RESTAURANT_A),吃飯+房子
2412,餐廳_B,(RESTAURANT_B),吃飯+處
2413,館,(HOUSE),雙手五指伸直併攏在身前指尖相碰。
2414,餛飩,(WON TON),一手開合抓另一手伸直的食指中指。
2415,駱駝,(CAMEL),一手手臂放身前不動，另一手五指併攏微彎在其手臂畫兩個半圓形。
2416,鴨子,(DUCK),姆指、食指和中指在口前重複開合。
2417,默契_A,(TACIT UNDERSTANDING_A),雙手食指伸直先朝外同時快速轉成手心朝內。
2418,默契_B,(TACIT UNDERSTANDING_B),雙手在胸前相碰合成五指彎曲且指尖接觸。
2419,龍_N,(DRAGON_N),拇指、中指與無名指捏起，在臉前做波浪狀移動。
2420,龍_S,(DRAGON_S),雙手食指伸直觸鼻旁，再同時往外移出並重複彎起。
2421,龜,(TURTLE),一手蓋住另一手姆指，姆指重複上下彎動。
2422,優待_A,(DISCOUNT_A),錢+半。
2423,優待_B,(DISCOUNT_B),利+優待_A。
2424,儲放,(STORE UP),一手掌心朝下，另一手在其下做把東西放進狀。
2425,儲蓄_A,(SAVE MONEY_A),一手拇指與食指捏起，放進另一手虎口內。
2426,儲蓄_B,(SAVE MONEY_B),一手拇指與食指捏起，另一手重複拍其手背。
2427,儲蓄_C,(SAVE MONEY_C),一手拇指與食指捏起於另一手手心往上拉。
2428,儲藏,(STORE UP),一手掌心朝下，另一手在其下做把東西放進狀。
2429,嚐,(TASTE),食指放於嘴角，口作嚐東西狀。
2430,嚇一跳_A,(STARTLE_A),五指捲曲碰胸前，且身體也同時往後一動。打法同「驚訝_A」。
2431,嚇一跳_B,(STARTLE_B),五指併攏微彎，手背貼於臉頰身體也同時往後一動。打法同「驚訝_B」。
2432,壓,(PRESS),一手五指伸直，手心向上，放於腰前；另一手五指伸直，手心向下，朝另一手用力一動。
2433,壓迫,(OPPRESS),一手姆指伸直，另一手五指捲曲在上往下朝其用力一動。
2434,嬰兒,(BABY),雙手一上一下左右搖動。
2435,尷尬,(EMBARRASSED),雙手五指捲曲捏起，在身前重複相碰。
2436,幫_N,(HELP_N),一手掌心重複拍另一手伸直向上之姆指指背。此打法與「幫忙_N」、「幫助_N」相同。
2437,幫_S,(HELP_S),雙手掌心向下，在胸前重複相互拍打。此打法與「幫忙_S」、「幫助_S」相同。
2438,幫忙_N,(HELP_N),一手掌心重複拍另一手伸直向上之姆指指背。此打法與「幫_N」、「幫助_N」相同。
2439,幫忙_S,(HELP_S),雙手掌心向下，在胸前重複相互拍打。此打法與「幫_S」、「幫助_S」相同。
2440,幫助_N,(HELP_N),一手掌心重複拍另一手伸直向上之姆指指背。此打法與「幫_N」、「幫忙_N」相同。
2441,幫助_S,(HELP_S),雙手掌心向下，在胸前重複相互拍打。此打法與「幫_S」、「幫忙_S」相同。
2442,應該,(SHOULD),一手食指伸直，掌心向上，往上轉成掌心向下放於掌心向上的另一手食指上。
2443,懂_N,(UNDERSTAND_N),手在胸前向下輕擦數次。
2444,懂_S,(UNDERSTAND_S),拳頭輕拍胸前。
2445,戲劇_A,(DRAMA_A),雙手掌心朝內輪流於胸前往兩側並向下拉。
